,shop,1st,location
1087,GS25 뉴강서역점,1,부산 강서구 대저1동 2342-5 1층
1088,GS25 동래대산점,1,부산 동래구 수안동 4-17
1089,GS25 복권방,1,경북 구미시 비산동 359-7번지GS25편의점 내
1090,GS25 영등포구청점,1,서울 영등포구 당산동2가 164번지 현대상가116호
1091,GS25 운정호수공원캐슬,1,경기 파주시 와동동 1399
1092,GS25(가양2점),1,서울 강서구 가양동 1461번지 2단지상가1층106호
1093,GS25(강남나누리점),1,서울 강남구 논현동 63-19 1층 GS25강남나누리점
1094,GS25(관악봉천점),1,서울 관악구 봉천동 876-1번지
1095,GS25(관악한일점),1,서울 관악구 남현동 602-11번지 한일빌딩1층
1096,GS25(광복점),1,부산 중구 동광동2가 7-2번지
1097,GS25(괘법덕포점),1,부산 사상구 괘법동 270-6
1098,GS25(구로미성점),1,서울 구로구 신도림동 399번지 기임빌딩101호
1099,GS25(구리공원점),1,경기 구리시 수택3동 876
1100,GS25(구월효명점),1,인천 남동구 구월동 1463번지 효명프라자 102호
1101,GS25(군포당정본),1,경기 군포시 당정동 417-3
1102,GS25(김해서상점),1,경남 김해시 서상동 152-10번지 1층
1103,GS25(노포2호점),1,부산 금정구 노포동 133번지 터미널내1층4호GS25종합터미널2호점
1104,GS25(노형대림점),1,제주 제주시 노형동 2511-5 성림미래안아파트1층102호
1105,GS25(노형런던점),1,제주 제주시 노형동 1045-15
1106,GS25(논현동우점),1,서울 강남구 논현동 232-5번지
1107,GS25(뉴둔산타운점),1,대전 서구 둔산동 1095 하이스트빌1층104호
1108,GS25(당산역점),1,서울 영등포구 당산동6가 338-1번지
1109,GS25(대덕밸리점),1,대전 유성구 용산동 575번지 테크노피아
1110,GS25(대전대림점),1,대전 유성구 궁동 405-11번지
1111,GS25(대전대정점),1,대전 유성구 대정동 312-2번지
1112,GS25(대전송촌점),1,대전 대덕구 송촌동 456-9번지
1113,GS25(대전테크노점),1,대전 유성구 관평동 833번지
1114,GS25(동구신서점),1,대구 동구 안심3.4동 530-4번지
1115,GS25(동묘역점),1,서울 종로구 숭인제2동 310
1116,GS25(동백역점),1,경기 용인시 기흥구 중동 853-1번지
1117,GS25(동천화성점),1,대구 북구 동천동 933-3번지
1118,GS25(마산상남점),1,경남 창원시 마산합포구 상남동 230-25번지
1119,GS25(만평점),1,대구 서구 비산동 1210-2 GS25만평점
1120,GS25(명륜중앙점),1,부산 동래구 온천동 473-12번지
1121,GS25(민락중앙점),1,부산 수영구 민락동 181-82
1122,GS25(반포중앙점),1,서울 서초구 반포동 739-35번지 1층
1123,GS25(부평여산점),1,인천 부평구 부평동 440-5번지 여산빌딩
1124,GS25(분당성원점),1,경기 성남시 분당구 금곡동 159번지 한국프라자112호
1125,GS25(사하중앙점),1,부산 사하구 감천동 648-6
1126,GS25(산본거성점),1,경기 군포시 산본동 1139-3번지거성빌딩105호106호
1127,GS25(상동서해점),1,"경기 부천시 원미구 상동 546-6번지 서해프라자106,7호"
1128,GS25(상동현해점),1,경기 부천시 원미구 상동 534-5번지 현해프라자109호
1129,GS25(서대신점),1,부산 서구 서대신동3가 271-2
1130,GS25(서면제일점),1,부산 부산진구 220-1
1131,GS25(석촌센타점),1,서울 송파구 석촌동 272-25번지
1132,GS25(수영광안점),1,부산 수영구 광안동 75-1
1133,GS25(수원행복점),1,경기 수원시 영통구 영통동 974-6번지 세일빌딩111호
1134,GS25(수지수석점),1,경기 용인시 수지구 풍덕천동 1080-1번지 수석프라자103호
1135,GS25(신림로점),1,서울 동작구 신대방동 344-258번지
1136,GS25(신천으뜸점),1,서울 송파구 잠실본동 186-7
1137,GS25(쌍문사계절점),1,서울 도봉구 쌍문동 217-3번지
1138,GS25(쌍용한빛점),1,충남 천안시 서북구 쌍용동 1680번지
1139,GS25(안산경일점),1,경기 안산시 상록구 성포동 591-4
1140,GS25(안산고잔점),1,경기 안산시 단원구 고잔동 710-3번지 법조타운108호
1141,GS25(안산신영점),1,"경기 안산시 상록구 본오동 874-12번지 신영빌딩103호,104호"
1142,GS25(압구정역점),1,서울 강남구 신사동 577-12번지 동헌빌딩1층
1143,GS25(양재공원점),1,서울 서초구 양재동 321-2
1144,GS25(양재삼익점),1,서울 서초구 양재동 82 향천빌딩 105호
1145,GS25(영천ic점),1,경북 영천시 봉동 668-5번지
1146,GS25(울산무거점),1,울산 남구 무거동 1526-13
1147,GS25(원곡로점),1,경기 안산시 단원구 원곡동 757번지
1148,GS25(월평새미래점),1,대전 서구 월평동 339번지
1149,GS25(이문쌍용점),1,서울 동대문구 이문동 64 쌍용아파트 상가 1층-103
1150,GS25(이천대월점),1,경기 이천시 대월면 사동리 347-138번지
1151,GS25(익산부송),1,전북 익산시 부송동 235-7
1152,GS25(인천관교점),1,인천 남구 관교동 492-5번지
1153,GS25(일산토당점),1,경기 고양시 덕양구 토당동 282-23금호프라자1층113 114
1154,GS25(잠실점),1,서울 송파구 방이동 38-3번지
1155,GS25(장유무계점),1,경남 김해시 무계동 191-7청학프라자 1-107호
1156,GS25(장한평역점),1,서울 동대문구 장안동 433-7번지조광빌딩1층102호
1157,GS25(제주삼화점),1,제주 제주시 화북일동 1023-2
1158,GS25(제주이도점),1,제주 제주시 이도이동 1064-21 1층
1159,GS25(창원서광점),1,경남 창원시 성산구 중앙동 100-4번지 서광오피스텔111-1호111-2호
1160,GS25(천안성지점),1,충남 천안시 동남구 신방동 881
1161,GS25(천안신방점),1,충남 천안시 동남구 신방동 905번지 현대아파트상가102호
1162,GS25(천안장미점),1,충남 천안시 서북구 쌍용동 1194번지
1163,GS25(천안창조점),1,충남 천안시 동남구 신부동 494-1번지 삼부르네상스오피스텔 103호
1164,GS25(청담삼익점),1,"서울 강남구 청담동 133-6번지 승창빌딩 103,4호"
1165,GS25(청담중앙점),1,서울 강남구 청담동 21-9번지
1166,GS25(청룡점),1,부산 금정구 청룡동 633-21번지
1167,GS25(청주율량점),1,충북 청주시 청원구 율량동 846
1168,GS25(청주주은점),1,충북 청주시 서원구 분평동 1255
1169,GS25(칠곡구안점),1,대구 북구 읍내동 1341-4번지
1170,GS25(칠곡미래점),1,대구 북구 국우동 1100-8
1171,GS25(트윈테크점),1,서울 금천구 가산동 345-9번지 SK트윈테크타워A동-103호
1172,GS25(파빌리온점),1,경기 성남시 분당구 정자동 7번지 두산위브파빌리온상가1층A103호
1173,GS25(하이비젼점),1,인천 남동구 구월동 1141-7번지 하이비젼빌딩101호
1174,GS25거제중곡점(로또),1,경남 거제시 고현동 1007-1GS편의점 내
1175,GS25궁동상지점,1,서울 구로구 궁동 208-16번지
1176,GS25문산아침햇살,1,경기 파주시 문산읍 문산리 17-55 1층
1177,GS25시오광장점,1,경북 포항시 북구 죽도동 617-7번지 LG25포항오광정점내일부
1178,GS25오리점,1,경기 성남시 분당구 구미동 158번지하나이지타워107호
1179,GS로또(호계수성),1,울산 북구 농소1동 277-2GS편의점
1180,ING,1,경기 안양시 만안구 안양동 574-1번지 1층
1181,J-마트,1,서울 서초구 반포동 19-3센트럴시티1층125
1182,KB행당동지점옆가판,1,서울 성동구 행당동 320-22번지
1183,KOREA마트,1,경북 구미시 송정동 445번지
1184,KS마트,1,경기 포천시 가산면 방축리 403-4
1185,LA24시편의점,1,대구 달서구 호산동 293-2번지
1186,LG다대성원점,1,부산 사하구 다대동 1551-25
1187,Letsgo복권방,1,전북 전주시 완산구 평화동1가 741-3
1188,Letsgo복권방(동산점),1,전북 전주시 덕진구 여의동 580-5
1189,L마트,1,인천 서구 검암동 524-3 아카데미프라자107호
1190,MONEY(편의점),1,경남 김해시 317-7번지 110호 복권판매점
1191,NJOY로또텔레콤,1,경북 포항시 남구 상도동 635-4번지
1192,O.K마트,1,대전 중구 은행동 53-27번지
1193,OK24자양로또명당,1,서울 광진구 자양동 829번지현대종합상가114호
1194,OK편의점,1,경기 이천시 중리동 201
1195,OK편의점,1,충남 서산시 석남동 575-1
1196,Q복권방,1,경기 부천시 원미구 도당동 279-1번지
1197,SKY정보통신,1,경북 청도군 청도읍 고수리 478-153번지
1198,UBC복권방,1,울산 남구 신정2동 1217-18번지
1199,YG복권방,1,서울 중구 다동 155번지 YG타워 1층 111호
1200,buy the way (반포공원점),1,서울 서초구 반포동 709-8번지
1201,e모든복권방,1,인천 계양구 효성동 25-6번지
1202,gs25녹천본점,1,서울 도봉구 창동 373번지 주공4단지일반상가104
1203,king편의점,1,충남 태안군 태안읍 평천리 611-8 2호
1204,k마트,1,경북 포항시 북구 득량동 170-1번지
1205,가락하단,1,부산 사하구 하단동 885-9번지세븐일레븐
1206,가로공원충전소,1,서울 양천구 신월동 146-1번지
1207,가로매로또,1,서울 관악구 신림동 1640-44
1208,가로매점,1,서울 강북구 미아동 35-4번지 cgv 앞 가판
1209,가로토큰박스,1,경기 과천시 중앙동 60번지과천극장버스정류장앞가판
1210,가로판매대,1,서울 강동구 천호동 455-8 천호역 3번 출구 앞
1211,가로판매대제13호,1,서울 중구 남창동 169-2번지
1212,가로판매대제152호(신),1,서울 중구 남대문로1가 22-6번지
1213,가로판매대제18호,1,서울 중구 회현동1가 203
1214,가로판매점,1,서울 용산구 원효로2가 94-2번지
1215,가로판매점,1,서울 금천구 시흥1동 993-2번지
1216,가로판매점,1,서울 용산구 한강로2가 314-1번지
1217,가로판매점,1,서울 서초구 방배동 1549
1218,가로판매점,1,서울 강서구 공항동 53-41번지가판
1219,가로판매점,1,서울 서초구 잠원동 69-3번지 한신4차입구
1220,가로판매점,1,서울 관악구 남현동 1060-11
1221,가로판매점,1,서울 강동구 길동 458-5번지
1222,가로판매점,1,서울 양천구 신월6동 550-5
1223,가로판매점,1,서울 서대문구 남가좌동 293-85 명동의류앞
1224,가로판매점,1,서울 은평구 대조동 185-5번지
1225,가로판매점,1,서울 중랑구 상봉동 130 가로판매대
1226,가로판매점,1,서울 금천구 독산동 967-19번지 가판
1227,가야홀인원복권방,1,경기 의정부시 녹양동 412-10번지
1228,가인안경,1,대구 동구 효목동 120-48번지
1229,가정슈퍼,1,인천 남구 도화동 81-5번지
1230,가판100호,1,서울 중구 을지로3가 5-4번지
1231,가판대,1,경기 성남시 수정구 양지동 211
1232,가판대,1,서울 중구 을지로4가 28번지
1233,가판대,1,경기 부천시 원미구 상동 318-5번지
1234,가판대20호,1,서울 송파구 석촌동 296-17번지 석촌농협앞가판대20호
1235,가판점,1,서울 서대문구 영천동 280번지
1236,가판점,1,서울 구로구 온수동 119번지
1237,가판점,1,경기 군포시 당동 745-9 전면보도
1238,가판점,1,경기 성남시 수정구 신흥동 5505
1239,가판점,1,경기 부천시 대산동 543 이마트앞 지하도입구
1240,가판점1호,1,서울 마포구 합정동 383-14번지세븐일레븐
1241,가판점80호,1,서울 중구 을지로4가 310-68번지
1242,갈현토큰,1,서울 은평구 갈현동 392-5
1243,감만정보통신,1,부산 남구 감만제1동 138-21번지
1244,감전복권방,1,부산 사상구 감전동 129-23
1245,강남25시편의점,1,경남 거제시 옥포동 550-17
1246,강남슈퍼내복권판매,1,전남 순천시 조례동 1315-1번지 동양빌딩1층 행운슈퍼
1247,강릉성산점,1,강원 강릉시 성산면 구산리 241-1
1248,강북구교통카드판매대,1,서울 강북구 송천동 688-4 가판
1249,강원복권방,1,세종 조치원읍 상리 146번지
1250,강화상회,1,인천 강화군 강화읍 갑곳리 846-1번지102호
1251,개봉학마을점로또판매,1,서울 구로구 개봉동 482번지교육프라자101 102호
1252,갤러리마트,1,서울 중랑구 면목동 604-5번지
1253,거진터미널로또복권판매점,1,강원 고성군 거진읍 거진리 304-6번지
1254,경기복권방,1,충북 충주시 가금면 용전리 380-4번지
1255,경남마트,1,서울 구로구 고척동 306번지 경남상가201호
1256,경마장복권방,1,충남 천안시 서북구 두정동 1396 101호
1257,경민복권방,1,경기 수원시 팔달구 북수동 225
1258,경북상회,1,부산 연제구 연산제9동 63-12
1259,경산상회,1,경북 경산시 삼북동 272-20번지
1260,경희슈퍼,1,경기 성남시 분당구 야탑동 354-6번지105호
1261,고경식품,1,서울 구로구 고척동 72-28번지
1262,고래등복권방,1,서울 서초구 서초3동 1601-1
1263,고려슈퍼마켓,1,경기 구리시 수택동 472번지 상가
1264,고마트,1,서울 강서구 방화동 607-214번지 102호
1265,고속로또,1,전남 목포시 명륜동 6-5번지 약국 내
1266,고양월드식품복권,1,경기 고양시 덕양구 고양동 243 삼라마이다스프라자 제1층 제115호
1267,고양행복복권,1,경기 고양시 덕양구 삼송동 135-37
1268,고향편의점복권방,1,대구 북구 매천동 540-11번지
1269,골드로또복권,1,부산 동래구 사직동 48-21번지CU사직제일점 내
1270,골든복권방,1,울산 남구 신정2동 1644-112
1271,공공일안경원,1,서울 강동구 명일동 334-2번지
1272,공단로또복권방,1,경기 안성시 미양면 계륵리271-9102호
1273,공단슈퍼,1,경기 평택시 모곡동 442-1 1층
1274,공주복권방,1,충남 공주시 산성동 136-4
1275,공지천복권방,1,강원 춘천시 근화동 742 1층
1276,공항게임방,1,대구 동구 지저동 669-41번지
1277,과정미니슈퍼,1,부산 연제구 연산제9동 399-12번지
1278,관문로또,1,경기 과천시 별양동 1-18 제1층 28호
1279,광동서점,1,경기 의정부시 가능동 106-27번지
1280,광림마트,1,서울 강남구 역삼동 788-35
